date_range,raw_metar
2010-11-01,201011132310 METAR VABB 132310Z 09003KT 3500 HZ FEW020 SCT100 27/24 Q1009 NOSIG=
2010-11-01,201011132305 METAR VABB NIL=
2010-11-01,201011132240 METAR VABB 132240Z 00000KT 3500 HZ FEW020 SCT100 27/24 Q1009 NOSIG=
2010-11-01,201011132210 METAR VABB 132210Z 08004KT 3500 HZ FEW020 SCT100 27/23 Q1009 NOSIG=
2010-11-01,201011132205 METAR VABB NIL=
2010-11-01,201011132140 METAR VABB 132140Z 00000KT 3500 HZ FEW020 SCT100 28/24 Q1009 NOSIG=
2010-11-01,201011132110 METAR VABB 132110Z 03003KT 3500 HZ FEW020 SCT100 27/24 Q1009 NOSIG=
2010-11-01,201011132105 METAR VABB NIL=
2010-11-01,201011132040 METAR VABB 132040Z 05003KT 3500 HZ FEW020 28/24 Q1009 NOSIG=
2010-11-01,201011132010 METAR VABB 132010Z 05003KT 3500 HZ FEW020 28/24 Q1010 NOSIG=
2010-11-01,201011132005 METAR VABB NIL=
2010-11-01,201011131940 METAR VABB 131940Z 14004KT 3500 HZ FEW020 SCT100 28/24 Q1010 NOSIG=
2010-11-01,201011131910 METAR VABB 131910Z 36003KT 3500 HZ FEW020 SCT100 28/24 Q1010 NOSIG=
2010-11-01,201011131905 METAR VABB NIL=
2010-11-01,201011131840 METAR VABB 131840Z 35005KT 3500 HZ SCT020 28/24 Q1010 NOSIG=
2010-11-01,201011131810 METAR VABB 131810Z 33005KT 3500 HZ SCT020 28/24 Q1010 NOSIG=
2010-11-01,201011131805 METAR VABB NIL=
2010-11-01,201011131740 METAR VABB 131740Z 33005KT 4000 FU FEW020 SCT025 FEW030TCU 28/24 Q1010 NOSIG=
2010-11-01,201011131710 METAR VABB 131710Z 35006KT 4000 FU FEW020 SCT025 FEW030TCU 28/24 Q1010 NOSIG=
2010-11-01,201011131705 METAR VABB NIL=
2010-11-01,201011131640 METAR VABB 131640Z 01005KT 4000 FU SCT020 SCT025 FEW030TCU 29/24 Q1010 NOSIG=
2010-11-01,201011131610 METAR VABB 131610Z 01004KT 4000 FU SCT020 SCT025 FEW030TCU 29/24 Q1010 NOSIG=
2010-11-01,201011131605 METAR VABB NIL=
2010-11-01,201011131540 METAR VABB 131540Z 35004KT 4000 FU FEW020 SCT025 FEW030CB 29/24 Q1010 NOSIG=
2010-11-01,201011131510 METAR VABB 131510Z 02005KT 4000 FU FEW020 SCT025 FEW030CB 29/24 Q1010 NOSIG=
2010-11-01,201011131505 METAR VABB NIL=
2010-11-01,201011131440 METAR VABB 131440Z 30006KT 4000 FU FEW020 SCT025 FEW030CB 29/23 Q1009 NOSIG=
2010-11-01,201011131410 METAR VABB 131410Z 30006KT 4000 FU FEW020 SCT025 FEW030CB 29/23 Q1009 NOSIG=
2010-11-01,201011131405 METAR VABB NIL=
2010-11-01,201011131340 METAR VABB 131340Z 31005KT 4000 FU FEW020 SCT025 FEW030CB 29/23 Q1008 NOSIG=
2010-11-01,201011131310 METAR VABB 131310Z 29005KT 4000 FU FEW020 SCT025 FEW030CB 29/23 Q1008 NOSIG=
2010-11-01,201011131305 METAR VABB NIL=
2010-11-01,201011131240 METAR VABB 131240Z 30005KT 4000 FU FEW020 SCT025 29/22 Q1008 NOSIG=
2010-11-01,201011131210 METAR VABB 131210Z 31009KT 4500 FU FEW020 SCT025 29/22 Q1007 NOSIG=
2010-11-01,201011131205 METAR VABB NIL=
2010-11-01,201011131140 METAR VABB 131140Z 28009KT 5000 FU FEW020 SCT025 30/24 Q1007 NOSIG=
2010-11-01,201011131105 METAR VABB NIL=
2010-11-01,201011131040 METAR VABB 131040Z 28012KT 4500 FU FEW020 SCT025 30/23 Q1006 NOSIG=
2010-11-01,201011131010 METAR VABB 131010Z 28011KT 4500 FU SCT025 31/24 Q1006 NOSIG=
2010-11-01,201011131005 METAR VABB NIL=
2010-11-01,201011130940 METAR VABB 130940Z 30009KT 4000 FU SCT025 31/24 Q1006 NOSIG=
2010-11-01,201011130910 METAR VABB 130910Z 27012KT 4000 FU SCT025 31/24 Q1006 NOSIG=
2010-11-01,201011130905 METAR VABB NIL=
2010-11-01,201011130840 METAR VABB 130840Z 26012KT 4000 FU SCT025 31/24 Q1007 NOSIG=
2010-11-01,201011130810 METAR VABB 130810Z 28011KT 4000 FU SCT025 31/24 Q1007 NOSIG=
2010-11-01,201011130805 METAR VABB NIL=
2010-11-01,201011130740 METAR VABB 130740Z 27010KT 4000 FU FEW020 SCT025 31/24 Q1007 NOSIG=
2010-11-01,201011130710 METAR VABB 130710Z 28008KT 4000 FU FEW020 SCT025 31/24 Q1008 NOSIG=
2010-11-01,201011130705 METAR VABB NIL=
2010-11-01,201011130640 METAR VABB 130640Z 27007KT 4000 FU FEW020 SCT025 30/24 Q1008 NOSIG=
2010-11-01,201011130610 METAR VABB 130610Z 01004KT 4000 FU FEW020 SCT025 31/23 Q1009 NOSIG=
2010-11-01,201011130605 METAR VABB NIL=
2010-11-01,201011130540 METAR VABB 130540Z 00000KT 4000 FU FEW020 SCT025 31/24 Q1010 NOSIG=
2010-11-01,201011130510 METAR VABB 130510Z 00000KT 3500 FU FEW020 SCT025 29/23 Q1010 NOSIG=
2010-11-01,201011130505 METAR VABB NIL=
2010-11-01,201011130440 METAR VABB 130440Z 34003KT 3500 FU SCT020 SCT100 29/24 Q1010 NOSIG=
2010-11-01,201011130410 METAR VABB 130410Z 35003KT 3500 FU SCT020 SCT100 29/23 Q1010 NOSIG=
2010-11-01,201011130405 METAR VABB NIL=
2010-11-01,201011130340 METAR VABB 130340Z 00000KT 3500 HZ FEW020 29/24 Q1010 NOSIG=
2010-11-01,201011130305 METAR VABB NIL=
2010-11-01,201011130240 METAR VABB 130240Z 05003KT 2100 HZ FEW025 FEW030TCU 27/24 Q1009 NOSIG=
2010-11-01,201011130210 METAR VABB 130210Z 08004KT 2200 HZ FEW025 FEW030TCU 27/25 Q1009 NOSIG=
2010-11-01,201011130205 METAR VABB NIL=
2010-11-01,201011130140 METAR VABB 130140Z 04004KT 2500 HZ FEW020 FEW025TCU 26/24 Q1008 NOSIG=
2010-11-01,201011130110 METAR VABB 130110Z 08003KT 1700 HZ FEW020 26/24 Q1008 NOSIG=
2010-11-01,201011130105 METAR VABB NIL=
2010-11-01,201011130040 METAR VABB 130040Z 00000KT 2100 HZ FEW020 26/25 Q1008 TEMPO 1500 HZ=
2010-11-01,201011130010 METAR VABB 130010Z 00000KT 2100 HZ SCT025 26/25 Q1008 TEMPO 1500 HZ=
2010-11-01,201011130005 METAR VABB NIL=
2010-11-01,201011122340 METAR VABB 122340Z 00000KT 2500 HZ FEW025 26/25 Q1007 NOSIG=
2010-11-01,201011122305 METAR VABB NIL=
2010-11-01,201011122240 METAR VABB 122240Z 00000KT 3300 HZ SCT025 26/24 Q1007 NOSIG=
2010-11-01,201011122210 METAR VABB 122210Z 08003KT 3500 HZ FEW020 SCT025 26/25 Q1007 NOSIG=
2010-11-01,201011122205 METAR VABB NIL=
2010-11-01,201011122140 METAR VABB 122140Z 09003KT 3500 HZ FEW020 SCT025 26/24 Q1007 NOSIG=
2010-11-01,201011122110 METAR VABB 122110Z 08004KT 3500 HZ FEW020 SCT025 27/24 Q1007 NOSIG=
2010-11-01,201011122105 METAR VABB NIL=
2010-11-01,201011122040 METAR VABB 122040Z 11005KT 3500 HZ FEW020 SCT025 27/24 Q1007 NOSIG=
2010-11-01,201011122010 METAR VABB 122010Z 13004KT 3500 HZ SCT020 27/25 Q1007 NOSIG=
2010-11-01,201011122005 METAR VABB NIL=
2010-11-01,201011121940 METAR VABB 121940Z 00000KT 4500 HZ SCT020 27/24 Q1008 NOSIG=
2010-11-01,201011121910 METAR VABB 121910Z 00000KT 5000 HZ SCT020 27/25 Q1008 NOSIG=
2010-11-01,201011121905 METAR VABB NIL=
2010-11-01,201011121840 METAR VABB 121840Z 22004KT 5000 HZ SCT020 27/25 Q1008 NOSIG=
2010-11-01,201011121810 METAR VABB 121810Z 25005KT 5000 HZ SCT020 27/25 Q1008 NOSIG=
2010-11-01,201011121805 METAR VABB NIL=
2010-11-01,201011121740 METAR VABB 121740Z 27003KT 5000 HZ SCT020 27/24 Q1008 NOSIG=
2010-11-01,201011121710 METAR VABB 121710Z 30004KT 5000 HZ FEW020 27/25 Q1009 NOSIG=
2010-11-01,201011121705 METAR VABB NIL=
2010-11-01,201011121640 METAR VABB 121640Z 22004KT 5000 HZ FEW020 28/25 Q1009 NOSIG=
2010-11-01,201011121610 METAR VABB 121610Z 22005KT 5000 HZ FEW020 28/25 Q1009 NOSIG=
2010-11-01,201011121605 METAR VABB NIL=
2010-11-01,201011121510 METAR VABB 121510Z 23005KT 4000 HZ FEW020 FEW025TCU SCT100 28/25 Q1009 NOSIG=
2010-11-01,201011121505 METAR VABB NIL=
2010-11-01,201011121440 METAR VABB 121440Z 27004KT 4000 HZ FEW020 FEW025TCU SCT100 28/24 Q1009 NOSIG=
2010-11-01,201011121410 METAR VABB 121410Z 23003KT 4000 HZ FEW020 FEW025TCU SCT100 28/24 Q1008 NOSIG=
2010-11-01,201011121405 METAR VABB NIL=
2010-11-01,201011121340 METAR VABB 121340Z 26005KT 4500 HZ FEW020 FEW025TCU SCT100 28/24 Q1008 NOSIG=
2010-11-01,201011121310 METAR VABB 121310Z 24007KT 4500 HZ FEW020 FEW025TCU SCT100 28/24 Q1008 NOSIG=
2010-11-01,201011121305 METAR VABB NIL=
2010-11-01,201011121240 METAR VABB 121240Z 26006KT 5000 FU FEW020 FEW025TCU SCT100 28/24 Q1007 NOSIG=
2010-11-01,201011121210 METAR VABB 121210Z 26008KT 5000 FU FEW020 FEW025TCU SCT100 28/23 Q1007 NOSIG=
2010-11-01,201011121205 METAR VABB NIL=
2010-11-01,201011121140 METAR VABB 121140Z 25008KT 5000 FU FEW020 FEW030TCU SCT100 29/24 Q1007 NOSIG=
2010-11-01,201011121110 METAR VABB 121110Z 24007KT 5000 FU SCT020 FEW030TCU SCT100 29/24 Q1006 NOSIG=
2010-11-01,201011121105 METAR VABB NIL=
2010-11-01,201011121040 METAR VABB 121040Z 26007KT 5000 FU SCT020 FEW030TCU BKN100 29/24 Q1006 NOSIG=
2010-11-01,201011121010 METAR VABB 121010Z 24009KT 5000 FU SCT020 FEW030TCU BKN100 29/23 Q1006 NOSIG=
2010-11-01,201011121005 METAR VABB NIL=
2010-11-01,201011120940 METAR VABB 120940Z 26008KT 5000 FU SCT020 FEW030TCU BKN100 29/23 Q1007 NOSIG=
2010-11-01,201011120905 METAR VABB NIL=
2010-11-01,201011120840 METAR VABB 120840Z 25008KT 4500 FU SCT018 FEW030TCU BKN100 30/24 Q1007 NOSIG=
2010-11-01,201011120810 METAR VABB 120810Z 26007KT 4500 FU SCT018 FEW030TCU BKN100 30/24 Q1008 NOSIG=
2010-11-01,201011120805 METAR VABB NIL=
2010-11-01,201011120740 METAR VABB 120740Z 24004KT 4000 FU SCT018 FEW030TCU BKN100 31/23 Q1008 NOSIG=
2010-11-01,201011120710 METAR VABB 120710Z 19004KT 4000 FU SCT018 FEW030TCU BKN100 30/23 Q1009 NOSIG=
2010-11-01,201011120705 METAR VABB NIL=
2010-11-01,201011120640 METAR VABB 120640Z 19005KT 4000 FU SCT018 FEW030TCU BKN100 30/22 Q1009 NOSIG=
2010-11-01,201011120605 METAR VABB NIL=
2010-11-01,201011120540 METAR VABB 120540Z 20006KT 2500 HZ SCT018 FEW030TCU BKN100 30/23 Q1011 BECMG 3000 HZ=
2010-11-01,201011120510 METAR VABB 120510Z 14004KT 2000 HZ SCT018 FEW030TCU BKN100 29/23 Q1011 NOSIG=
2010-11-01,201011120505 METAR VABB NIL=
2010-11-01,201011120410 METAR VABB 120410Z 13005KT 2300 HZ FEW020 SCT100 29/24 Q1011 NOSIG=
2010-11-01,201011120405 METAR VABB NIL=
2010-11-01,201011120340 METAR VABB 120340Z 12005KT 2100 HZ FEW020 SCT100 28/25 Q1011 NOSIG=
2010-11-01,201011120310 METAR VABB 120310Z 13005KT 1900 R27/1900 HZ FEW020 SCT100 27/24 Q1011 NOSIG=
2010-11-01,201011120305 METAR VABB NIL=
2010-11-01,201011120240 METAR VABB 120240Z 12005KT 1800 R27/1800 HZ FEW020 FEW025TCU SCT100 27/24 Q1011 NOSIG=
2010-11-01,201011120205 METAR VABB NIL=
2010-11-01,201011120110 METAR VABB 120110Z 04003KT 1600 R27/1800 HZ SCT020 FEW025TCU SCT100 26/24 Q1010 TEMPO 0800 BR=
2010-11-01,201011120105 METAR VABB NIL=
2010-11-01,201011120040 METAR VABB 120040Z 09004KT 1600 HZ SCT020 FEW025TCU SCT100 26/24 Q1009 TEMPO 0800 BR=
2010-11-01,201011120005 METAR VABB NIL=
2010-11-01,201011112310 METAR VABB 112310Z 11004KT 1800 HZ SCT020 FEW025TCU SCT100 27/24 Q1009 TEMPO 1500 HZ=
2010-11-01,201011112305 METAR VABB NIL=
2010-11-01,201011112240 METAR VABB 112240Z 05004KT 1800 HZ SCT020 FEW025TCU SCT100 27/24 Q1009 TEMPO 1500 HZ=
2010-11-01,201011112210 METAR VABB 112210Z 08005KT 1900 HZ SCT020 FEW025TCU SCT100 27/24 Q1009 TEMPO 1500 HZ=
2010-11-01,201011112205 METAR VABB NIL=
2010-11-01,201011112140 METAR VABB 112140Z 09003KT 2000 HZ SCT020 FEW025TCU SCT100 27/24 Q1009 TEMPO 1500 HZ=
2010-11-01,201011112110 METAR VABB 112110Z 33005KT 2500 HZ SCT020 FEW025TCU BKN100 27/24 Q1009 NOSIG=
2010-11-01,201011112105 METAR VABB NIL=
2010-11-01,201011112040 METAR VABB 112040Z 09003KT 2500 HZ SCT020 FEW025TCU BKN100 28/24 Q1009 NOSIG=
2010-11-01,201011112010 METAR VABB 112010Z 18003KT 3000 HZ SCT020 FEW025TCU BKN100 28/24 Q1009 NOSIG=
2010-11-01,201011112005 METAR VABB NIL=
2010-11-01,201011111940 METAR VABB 111940Z 21004KT 3000 HZ SCT020 FEW025TCU BKN100 28/24 Q1010 NOSIG=
2010-11-01,201011111910 METAR VABB 111910Z 21003KT 3000 HZ SCT020 FEW025TCU BKN100 28/24 Q1010 NOSIG=
2010-11-01,201011111905 METAR VABB NIL=
2010-11-01,201011111840 METAR VABB 111840Z 21004KT 3000 HZ SCT020 FEW025TCU BKN100 28/24 Q1011 NOSIG=
2010-11-01,201011111810 METAR VABB 111810Z 23004KT 3000 HZ SCT020 FEW025TCU BKN100 28/24 Q1011 NOSIG=
2010-11-01,201011111805 METAR VABB NIL=
2010-11-01,201011111740 METAR VABB 111740Z 23005KT 3000 HZ SCT020 FEW025TCU BKN100 28/24 Q1011 NOSIG=
2010-11-01,201011111710 METAR VABB 111710Z 26004KT 3000 FU SCT020 FEW030CB BKN100 28/24 Q1011 NOSIG=
2010-11-01,201011111705 METAR VABB NIL=
2010-11-01,201011111640 METAR VABB 111640Z 03004KT 3000 HZ SCT020 FEW030CB SCT100 29/24 Q1011 NOSIG=
2010-11-01,201011111610 METAR VABB 111610Z 01005KT 3000 HZ SCT020 FEW030CB SCT100 29/24 Q1012 TEMPO 1500 TSRA=
2010-11-01,201011111605 METAR VABB NIL=
2010-11-01,201011111510 METAR VABB 111510Z 01004KT 3500 HZ SCT020 FEW030CB SCT100 29/24 Q1012 TEMPO 3000 TSRA=
2010-11-01,201011111505 METAR VABB NIL=
2010-11-01,201011111440 METAR VABB 111440Z VRB04KT 4500 HZ SCT020 FEW030CB SCT100 29/24 Q1012 TEMPO 3000 TSRA=
2010-11-01,201011111410 METAR VABB 111410Z 29005KT 4500 HZ SCT020 FEW030CB BKN100 28/24 Q1011 TEMPO 3000 TSRA=
2010-11-01,201011111405 METAR VABB NIL=
2010-11-01,201011111340 METAR VABB 111340Z 28007KT 4500 HZ SCT020 FEW030CB BKN100 28/24 Q1010 NOSIG=
2010-11-01,201011111310 METAR VABB 111310Z 28007KT 4000 HZ SCT020 SCT100 29/24 Q1010 NOSIG=
2010-11-01,201011111305 METAR VABB NIL=
2010-11-01,201011111240 METAR VABB 111240Z 28008KT 3500 HZ SCT020 SCT100 29/24 Q1009 NOSIG=
2010-11-01,201011111210 METAR VABB 111210Z 26010KT 4000 HZ FEW025 FEW030TCU SCT100 29/24 Q1009 NOSIG=
2010-11-01,201011111205 METAR VABB NIL=
2010-11-01,201011111140 METAR VABB 111140Z 28009KT 3500 FU FEW025 FEW030TCU SCT100 29/24 Q1009 NOSIG=
2010-11-01,201011111110 METAR VABB 111110Z 27011KT 3500 FU FEW025 FEW030TCU SCT100 30/23 Q1008 NOSIG=
2010-11-01,201011111105 METAR VABB NIL=
2010-11-01,201011111040 METAR VABB 111040Z 27012KT 3500 FU FEW025 SCT100 30/23 Q1008 NOSIG=
2010-11-01,201011111010 METAR VABB 111010Z 27009KT 3500 FU FEW020 SCT025 31/24 Q1009 NOSIG=
2010-11-01,201011111005 METAR VABB NIL=
2010-11-01,201011110910 METAR VABB 110910Z 28009KT 2500 FU FEW020 SCT025 31/24 Q1009 NOSIG=
2010-11-01,201011110905 METAR VABB NIL=
2010-11-01,201011110840 METAR VABB 110840Z 28008KT 2500 FU FEW020 SCT025 31/23 Q1009 NOSIG=
2010-11-01,201011110810 METAR VABB 110810Z 27007KT 2400 FU FEW020 SCT025 31/23 Q1010 NOSIG=
2010-11-01,201011110805 METAR VABB NIL=
2010-11-01,201011110740 METAR VABB 110740Z 26008KT 2400 FU FEW020 SCT025 31/24 Q1010 NOSIG=
2010-11-01,201011110710 METAR VABB 110710Z 25008KT 1600 FU FEW020 SCT025 31/24 Q1011 NOSIG=
2010-11-01,201011110705 METAR VABB NIL=
2010-11-01,201011110640 METAR VABB 110640Z 28004KT 1600 FU FEW020 SCT025 31/25 Q1011 NOSIG=
2010-11-01,201011110605 METAR VABB NIL=
2010-11-01,201011110540 METAR VABB 110540Z 00000KT 2000 FU SCT020 SCT100 31/24 Q1012 NOSIG=
2010-11-01,201011110510 METAR VABB 110510Z 21005KT 2400 FU SCT020 SCT100 31/24 Q1013 NOSIG=
2010-11-01,201011110505 METAR VABB NIL=
2010-11-01,201011110440 METAR VABB 110440Z 20004KT 2800 FU SCT020 SCT100 30/23 Q1013 NOSIG=
2010-11-01,201011110410 METAR VABB 110410Z 00000KT 2500 HZ FEW020 SCT100 30/23 Q1013 NOSIG=
2010-11-01,201011110405 METAR VABB NIL=
2010-11-01,201011110340 METAR VABB 110340Z 14005KT 2500 HZ FEW020 SCT100 29/24 Q1013 NOSIG=
2010-11-01,201011110310 METAR VABB 110310Z 13005KT 2200 HZ SCT100 28/25 Q1012 NOSIG=
2010-11-01,201011110305 METAR VABB NIL=
2010-11-01,201011110240 METAR VABB 110240Z 15004KT 2200 HZ SCT100 27/25 Q1012 NOSIG=
2010-11-01,201011110210 METAR VABB 110210Z 00000KT 2200 HZ SCT100 27/24 Q1012 NOSIG=
2010-11-01,201011110205 METAR VABB NIL=
2010-11-01,201011110140 METAR VABB 110140Z 11004KT 3000 HZ SCT100 27/24 Q1012 TEMPO 2000 HZ=
2010-11-01,201011110110 METAR VABB 110110Z 12004KT 3000 HZ FEW020 SCT100 27/24 Q1011 TEMPO 2000 HZ=
2010-11-01,201011110105 METAR VABB NIL=
2010-11-01,201011110010 METAR VABB 110010Z 00000KT 2800 FU FEW020 BKN100 27/24 Q1011 NOSIG=
2010-11-01,201011102340 METAR VABB 102340Z 12003KT 2800 FU FEW020 BKN100 27/24 Q1011 NOSIG=
2010-11-01,201011102310 METAR VABB 102310Z 12003KT 2800 FU FEW020 BKN100 27/24 Q1011 NOSIG=
2010-11-01,201011102305 METAR VABB NIL=
2010-11-01,201011102240 METAR VABB 102240Z 00000KT 2800 FU FEW020 SCT100 27/24 Q1011 NOSIG=
2010-11-01,201011102210 METAR VABB 102210Z 10003KT 3000 FU SCT100 28/24 Q1011 NOSIG=
2010-11-01,201011102205 METAR VABB NIL=
2010-11-01,201011102140 METAR VABB 102140Z 00000KT 3000 FU SCT100 28/23 Q1011 NOSIG=
2010-11-01,201011102110 METAR VABB 102110Z 00000KT 3000 FU SCT100 28/23 Q1011 NOSIG=
2010-11-01,201011102105 METAR VABB NIL=
2010-11-01,201011102040 METAR VABB 102040Z 00000KT 3000 FU SCT100 28/23 Q1011 NOSIG=
2010-11-01,201011102010 METAR VABB 102010Z 00000KT 3000 FU SCT100 27/23 Q1011 NOSIG=
2010-11-01,201011102005 METAR VABB NIL=
2010-11-01,201011101910 METAR VABB 101910Z 00000KT 3500 FU SCT100 28/23 Q1012 NOSIG=
2010-11-01,201011101905 METAR VABB NIL=
2010-11-01,201011101840 METAR VABB 101840Z 00000KT 3500 FU SCT100 28/23 Q1012 NOSIG=
2010-11-01,201011101810 METAR VABB 101810Z 00000KT 3500 FU SCT100 28/23 Q1013 NOSIG=
2010-11-01,201011101805 METAR VABB NIL=
2010-11-01,201011101740 METAR VABB 101740Z 00000KT 3500 FU SCT100 28/23 Q1013 NOSIG=
2010-11-01,201011101710 METAR VABB 101710Z 00000KT 3500 FU SCT100 28/24 Q1013 NOSIG=
2010-11-01,201011101705 METAR VABB NIL=
2010-11-01,201011101640 METAR VABB 101640Z 35005KT 3500 FU SCT100 28/24 Q1013 NOSIG=
2010-11-01,201011101610 METAR VABB 101610Z 00000KT 4000 FU SCT100 28/24 Q1013 NOSIG=
2010-11-01,201011101605 METAR VABB NIL=
2010-11-01,201011101540 METAR VABB 101540Z 14004KT 4000 FU SCT100 28/24 Q1013 NOSIG=
2010-11-01,201011101510 METAR VABB 101510Z 00000KT 4500 FU FEW020 SCT100 28/24 Q1012 NOSIG=
2010-11-01,201011101505 METAR VABB NIL=
2010-11-01,201011101440 METAR VABB 101440Z 27004KT 4500 FU FEW020 SCT100 28/24 Q1012 NOSIG=
2010-11-01,201011101410 METAR VABB 101410Z 30003KT 5000 FU FEW020 SCT100 28/24 Q1012 NOSIG=
2010-11-01,201011101405 METAR VABB NIL=
2010-11-01,201011101340 METAR VABB 101340Z 28004KT 5000 FU FEW020 BKN100 29/23 Q1012 NOSIG=
2010-11-01,201011101310 METAR VABB 101310Z 32004KT 5000 FU FEW020 BKN100 29/23 Q1011 NOSIG=
2010-11-01,201011101305 METAR VABB NIL=
2010-11-01,201011101240 METAR VABB 101240Z 26007KT 5000 FU FEW020 BKN100 29/23 Q1011 NOSIG=
2010-11-01,201011101210 METAR VABB 101210Z 29006KT 5000 FU SCT020 BKN100 29/23 Q1011 NOSIG=
2010-11-01,201011101205 METAR VABB NIL=
2010-11-01,201011101110 METAR VABB 101110Z 26008KT 6000 FEW025 30/23 Q1011 NOSIG=
2010-11-01,201011101105 METAR VABB NIL=
2010-11-01,201011101040 METAR VABB 101040Z 26009KT 6000 FEW025 30/23 Q1010 NOSIG=
2010-11-01,201011101010 METAR VABB 101010Z 26009KT 6000 FEW025 30/23 Q1011 NOSIG=
2010-11-01,201011101005 METAR VABB NIL=
2010-11-01,201011100940 METAR VABB 100940Z 27010KT 6000 FEW025 30/23 Q1011 NOSIG=
2010-11-01,201011100910 METAR VABB 100910Z 26009KT 6000 FEW025 31/23 Q1011 NOSIG=
2010-11-01,201011100905 METAR VABB NIL=
2010-11-01,201011100840 METAR VABB 100840Z 24008KT 6000 FEW025 32/23 Q1011 NOSIG=
2010-11-01,201011100810 METAR VABB 100810Z 25008KT 6000 FEW025 32/23 Q1011 NOSIG=
2010-11-01,201011100805 METAR VABB NIL=
2010-11-01,201011100740 METAR VABB 100740Z 19008KT 6000 FEW025 32/22 Q1012 NOSIG=
2010-11-01,201011100710 METAR VABB 100710Z 18007KT 6000 FEW100 32/21 Q1012 NOSIG=
2010-11-01,201011100705 METAR VABB NIL=
2010-11-01,201011100640 METAR VABB 100640Z 18006KT 5000 FU SCT100 32/22 Q1013 NOSIG=
2010-11-01,201011100610 METAR VABB 100610Z 20007KT 5000 FU FEW020 SCT100 31/22 Q1013 NOSIG=
2010-11-01,201011100605 METAR VABB NIL=
2010-11-01,201011100540 METAR VABB 100540Z 18007KT 5000 FU FEW020 SCT100 31/21 Q1014 NOSIG=
2010-11-01,201011100510 METAR VABB 100510Z 19008KT 5000 FU FEW020 SCT100 30/21 Q1014 NOSIG=
2010-11-01,201011100505 METAR VABB NIL=
2010-11-01,201011100410 METAR VABB 100410Z 00000KT 4000 FU FEW020 SCT100 30/22 Q1015 NOSIG=
2010-11-01,201011100405 METAR VABB NIL=
2010-11-01,201011100340 METAR VABB 100340Z 11003KT 3500 FU FEW020 SCT100 29/23 Q1014 NOSIG=
2010-11-01,201011100310 METAR VABB 100310Z 02003KT 3500 FU FEW020 SCT100 28/23 Q1014 NOSIG=
2010-11-01,201011100305 METAR VABB NIL=
2010-11-01,201011100240 METAR VABB 100240Z 11004KT 3500 HZ FEW020 SCT100 27/23 Q1014 NOSIG=
2010-11-01,201011100205 METAR VABB NIL=
2010-11-01,201011100140 METAR VABB 100140Z 11005KT 2500 HZ FEW020 FEW025TCU BKN100 26/23 Q1013 TEMPO 1500 HZ=
2010-11-01,201011100105 METAR VABB NIL=
2010-11-01,201011100040 METAR VABB 100040Z 12006KT 3100 HZ SCT020 FEW025TCU BKN100 26/23 Q1012 NOSIG=
2010-11-01,201011100010 METAR VABB 100010Z 12007KT 3200 HZ SCT020 FEW025TCU BKN100 27/23 Q1012 NOSIG=
2010-11-01,201011100005 METAR VABB NIL=
2010-11-01,201011092340 METAR VABB 092340Z 11006KT 3200 HZ SCT020 FEW030CB BKN100 27/22 Q1012 TEMPO 1500 SHRA=
2010-11-01,201011092310 METAR VABB 092310Z 12005KT 3300 HZ SCT015 SCT025 FEW030CB BKN100 27/22 Q1011 TEMPO 1500 SHRA=
2010-11-01,201011092305 METAR VABB NIL=
2010-11-01,201011092240 METAR VABB 092240Z 14006KT 3000 HZ SCT015 SCT025 FEW030CB BKN100 27/22 Q1011 TEMPO 1500 SHRA=
2010-11-01,201011092210 METAR VABB 092210Z 15005KT 3000 HZ SCT015 SCT025 FEW030CB BKN100 27/23 Q1011 TEMPO 1500 SHRA=
2010-11-01,201011092205 METAR VABB NIL=
2010-11-01,201011092110 METAR VABB 092110Z 14004KT 2800 HZ FEW015 SCT018 FEW030CB OVC080 27/23 Q1011 TEMPO 1500 SHRA=
2010-11-01,201011092105 METAR VABB NIL=
2010-11-01,201011092040 METAR VABB 092040Z 13004KT 2800 HZ FEW015 SCT018 FEW030CB OVC080 27/23 Q1011 TEMPO 1500 SHRA=
2010-11-01,201011092010 METAR VABB 092010Z 11005KT 2800 HZ FEW015 SCT018 FEW030CB OVC080 27/24 Q1012 TEMPO 1500 SHRA=
2010-11-01,201011092005 METAR VABB NIL=
2010-11-01,201011091940 METAR VABB 091940Z 11015KT 2800 HZ FEW015 SCT018 FEW030CB OVC080 27/24 Q1012 TEMPO 1500 SHRA=
2010-11-01,201011091910 METAR VABB 091910Z 10007KT 2800 HZ FEW015 SCT018 FEW030CB OVC080 27/24 Q1012 TEMPO 1500 SHRA=
2010-11-01,201011091905 METAR VABB NIL=
2010-11-01,201011091840 METAR VABB 091840Z 12005KT 2800 HZ FEW015 SCT018 FEW030CB OVC080 27/24 Q1013 TEMPO 1500 SHRA=
2010-11-01,201011091810 METAR VABB 091810Z 12005KT 2800 HZ FEW015 SCT018 FEW030CB OVC080 27/24 Q1012 TEMPO 1500 SHRA=
2010-11-01,201011091805 METAR VABB NIL=
2010-11-01,201011091740 METAR VABB 091740Z 11006KT 2800 HZ FEW015 SCT018 FEW030CB OVC080 27/24 Q1013 TEMPO 1500 SHRA=
2010-11-01,201011091710 METAR VABB 091710Z 11004KT 2800 HZ FEW015 SCT018 FEW030CB OVC080 27/24 Q1013 TEMPO 1500 SHRA=
2010-11-01,201011091705 METAR VABB NIL=
